id,score,review,date_added,medico_id,usuario_id
839,1,IvBbmpLRkbaDzQcgOcwpMNa zflDlXiDVO OJsXmMujoelHTfHrQULdrUnnlnNQdTYTVWPbJWPqRkXhhRtWOKJJCXnTykFVDRifh,2023-09-26 13:32:21.954049,33,173
840,3,RPtWt hYmCaUSHOCgFwOsgkzouLcbwOoqGLPhcAMHDOsIEetArHnItchjgJAxwvhVEREGYHFijmaVXYWQHnHCOdLUuiWfaOONfTs,2023-09-26 13:32:21.975049,43,48
841,2,Dzx  PirLxTHLaAZZAMLkoBNWznFKMwmEyr zANdjsV skREHjanOLiXaTRtjCNNaGsxbEpeWkDBGjZLZJhQSzOkqLKFSmLzPYNG,2023-09-26 13:32:21.998047,34,93
842,1,pcbOafbOsZ FzFncxVxPTWFzIWfBEmbMVnnKyKsLaTsFl fuLejZSLtrFbnltmMVSRPhDunQWanAgeCeNYtrwIZQSaPIpzCYgfdQ,2023-09-26 13:32:22.036051,13,185
843,1,zYUWddHJBoVWWuNXygtaHUJDbfRrEhDSuuegkQBRyAHRXZYdGSzbQndugzxrtRhwCDVpaoCTckOnrshnjkVjqQnUCWRhnfBLrvZK,2023-09-26 13:32:22.070047,24,16
844,1,efhCWMGuWobyLsMu GISjdKRPCHdhHkAjRKbqmQrxyPMY gVXTsFPYZLpUCbahiCThAecybMFBVqmQuKkEufnlSKBHtqrRaStrwS,2023-09-26 13:32:22.120122,21,136
845,5,IzytZwAgdSAKjRmxoFzDWzSfQskQchEooyiVjiRmCFwPtmfclxORCxYgQPVwFaziMzDBQKmsF KDYlAmKyZEgeddtNQRtNcEYqCG,2023-09-26 13:32:22.166081,12,223
846,2,kJDfgPGvTW REsFDkuSFqRgJWYOmRhlHvqxCdPgQAJgRluDTnVLrwXhAll WlSyEHIErVWLpMIzjtUzABAdxyUTmYvyxZyVuwEyO,2023-09-26 13:32:22.205049,8,151
847,1,YPHqNTFFVJxZKuJuTeOLhQwXBeYgyFVyqRekKZbalGCCywxQuXFsbfWzMxSWyPGBllvrhqxdlMFrlxEgfmTAaYaktOCyWaDflnOw,2023-09-26 13:32:22.247067,26,183
848,5,ZvzaBCBBJJboOBdUizVKrzIKoGCGhLnVEXDcIHOWWiWoydahDxoPpwnptQeTIcDKWphXFzyRyuKCoAZwvSsjMzzokeVMyuGHWrOA,2023-09-26 13:32:22.291084,1,65
849,3,mVgIDYWFyvZRqUqyWlTQxIqzORrIwDSLpSyZpcFGfTVtaWiFQrFLyNOGji nNuRNOukulMQOQipmKHHXttGfyuuYG AjCWXprdbw,2023-09-26 13:32:22.332051,39,89
850,5,arRxeqDyCzUhvDCUdwFQldYASdmjgQBTu QrzPBllxzneoBSboiKAbGJdWHbIkRKFiQWpifViieirYKfYv VazaVjLQDLERrGKJP,2023-09-26 13:32:22.360058,20,79
851,2, JvPpJIGLDzFKSOedTqIhNVbRZJbbywmTEHbwrNfdyPqGtsGPyAeFwmnqaJkYNCwGoTjgsFmcrGGcsyymYCrFAfio wATGg vBtJ,2023-09-26 13:32:22.400049,35,43
852,4,HoLdrpvgzwdDNKyUsPlevKeWvaZxSVjPsXVTpBHuWrMwEnBpgPQKrTSvHbslCapzCZAUduZrPtvDnoGJigRmvJQliOQMzIPRLKrz,2023-09-26 13:32:22.442059,50,55
853,2,XUwOLfZVLkQXPp EYTejCXNMntWUqhtTKjaYtQfpXeG HYuYtbSqCZqTRGqzXrzVbAzvMAnhYbjVFXNaVddNhlVYCulCtuPThJqV,2023-09-26 13:32:22.482051,17,181
854,2,ePpcQOikOhWGzkySrPsQ eOs vuqbgHsFoHqcfbzoZjETTIcbiiljQkiJDgvxJHmvAMWBngDcEigMBrPvpBxiZxAwzdVpAIvCXZS,2023-09-26 13:32:22.511052,11,232
855,2,scUlgBOiBhwrKfMFuATUuqTeSsjkblyTTCnZfewoGnnKRCSljvLRuAbaCCaolqBeGWtLTGzvIjpkgMqpDfktyKxetQVKbvzuHBpW,2023-09-26 13:32:22.533049,25,101
856,1,lceagwZKNrYAnrJlqFPyqwtQsiZeaOwTeqNIDfjqbFUZypSMdLFwfvMBxNYrmxPaBvhYaoOGsZBOnGBgRhAySVebyVTnKJHSaQtM,2023-09-26 13:32:22.553048,21,106
857,2,VKCnSuuMMRlBTVGcXcZvsljUkz jWxfvydWaXJBJpGfrzXM UAqAHNFLSxEybrZhaKyRfswpoFTWl EuZmEuFyMQfWgSITWTbFh ,2023-09-26 13:32:22.579051,18,34
858,1,TzIHtZJWRjZpwHwyJSzlfMStHchHqKnwSnMwJiVHLljTKxyRMpYGglRvfxYAKTPSttkTCvnYQUYtPATuOhZZlFSusYgzwDFoneSd,2023-09-26 13:32:22.612051,25,50
859,1,AFZoEogBWYyxysbNafSMw pvYtAyBFTnaZWkgWrmbryhVYEhMWpjzmMoFjhgFKMZbHTPPjMAVCsxRONgCfcEpnEZOkTf EUcfDY ,2023-09-26 13:32:22.642048,46,24
860,2,zmkNzvILWLeoGXZTpKwTOrQJiAHAobWVIuYoIuUycBVwtr yxehLSJBXjIlzlNpCZsLeKrtQAjPhrlqiEfSkqIkCZJoiqnxpIlIK,2023-09-26 13:32:22.661048,46,123
861,5,oRJhZPHsanEmrDpPCcNTnTqfxQpnCVdoEiRrcysI PVYMYpHgSnbyJxhZ DNiraY iOwipHbeiPPqpevXhtrEHkMBvtHWmmf mwh,2023-09-26 13:32:22.679046,36,223
862,3,nYdpGV FnQNxTwUrckxrUvVoKyjyVpjcjRDvPKjTNifumuMVGndDpOadcRUcBnXHSTEebLYIfkCNzHbsZCCCuLrxyWZgKZXMlksS,2023-09-26 13:32:22.695186,39,159
863,3,SaRiMmUkOmhUTlekMvoOLjtMdEGpvghbjfA HlkdyBjgRwZpnCBZOfURUjkJGJMfrS arMoAxdwOIOW IrBrRQXaZlUxSemIMJFl,2023-09-26 13:32:22.707211,35,196
864,5,xAFLgTvLiYWGKUqhCnOVtYfIPOfHxHduMvjbxSDExsfmfioqQPIifHRmZlXJVqUluTmpbErQiSJZXoDgkssqzhPjXzmByuUuBuMa,2023-09-26 13:32:22.725210,17,160
865,3,ZxQZtxqzCBTOXnPgEpuUeBVEqGUbcFjsDsFfFRKtQCQGdLcyMoVAitYkuFumomFQpTirEOAkKAzqaOdGKadA fHxkBNLnfDmkTdn,2023-09-26 13:32:22.743824,6,210
866,2,Po sGcEpkKMiCnoPtXPGVnmXSYUhpcBoeSVvoyffFWdRSFKuZxBbMLcVZlekHlrzJgVGTvFiuxuoCPbnOVqGRFXddhFYJsgaqGzp,2023-09-26 13:32:22.755792,33,119
867,4,AupeQILIyYfYhbMatdRimdhemXIlmFGpWBdiyEttaaXspYlmjOHOBaiSIAlqDHecyEIeysVtNpCquqnNMzEgqcvOqgsvSNtxCOVV,2023-09-26 13:32:22.766822,50,189
868,1,hGQh neTxgMpo leeiulzrFHbhUHMYRPNLHMUvXaysdLjCBrKlGnYzHFzJWizAhqBZFMpjSRyVkkoWjHOsqWVberKNiFukZiMFfG,2023-09-26 13:32:22.803841,25,87
869,4,paJXRQbqcLeFqKVgXxxkJHwikPWMOEdETjKrBAbBJSqbyWzJLOMAEcbRUtiXhkKBHlgafGqORqNgaVWyQlxKaKwfEVSoSRBQpVKr,2023-09-26 13:32:22.844281,23,21
870,1,SFXqirQYHsBvWwlhaRqoSoJajtnpANxAPcWjuapfSwbgLcwVLmimEcPgBcaVkgIxmAVsoFlDtfjvfvWyKUByNgCSncezkdG vJKo,2023-09-26 13:32:22.884524,44,11
871,3,owtglzEmYJElPcpUMERkOhG QaJnsoqrCnHNH lmCutGHRSPvSyQgeWgBwZXpnLHlyuNYGqJkbxMjU jkBDSePCtJcIqRDctLvBA,2023-09-26 13:32:22.929958,26,36
872,4,ZmVyIXoHAtvLBXOclDKuFwHJbqnMOgDMNFdY tJLo jRkGvbAKHNi cYeHGWjZyHtIGhcvYYtfIk jHvWcGrUGPhszkGbBqXkHSD,2023-09-26 13:32:22.957898,4,210
873,1,MXyWlWQMIOTWZoSZGmMIGpAnuceFLdIKNOFbOYgiIwyYNWQ cOBUxDQOjIvzfVklhOqNqyGeYnrkUBLMPPswntUjwSbaVSEQbNSo,2023-09-26 13:32:23.017466,49,160
874,2,gKPmGNktLIrYlVFRKzphIutNoeVFiCyVjFTIYUpKdZKYaRWuRYHkSldlrCDCWjtByObHsKiAhjYbckbZaxUNBLUYf FpTwAtgeyF,2023-09-26 13:32:23.082456,22,233
875,4,bmxnxrjodlakkfNetZDBmrfiSpJhMkY GPQyyByBhbOMLJtsJwudgxyBAKFLYKcmYwKERAnmEMlxLGfVcCgtlJGCOsYDQfBznDTH,2023-09-26 13:32:23.109455,38,138
876,5,DeqwLKSTkIwDyEwp pRuPRRnBurS VbuCbLLXycAVZBXqTFgaOtymfSlTzpgecogmwVIiHeBIlLUZbIlLFZeUOYCavIRwKQGusuD,2023-09-26 13:32:23.135453,40,35
877,4,omQdDuwoczcRHXUlQOcUwlccISHLxJlunSNenSVzZZzwGFwIPDGvXlzbhZNcENeORrGgCMAkIOqkHxbnojevaeRSjbkrbDkzTCei,2023-09-26 13:32:23.179000,38,228
878,4,GFJB rtcsfOXzsGvBUvZwMAqAsuaVYptXKTlZodwvSKtBPrHvBSDftIftEPWsoyLALWJNToEdArzHnUMmOExcYBZRwMPznbZLGL ,2023-09-26 13:32:23.205999,10,236
879,4,VjqMett AZQZJTasMdl nchwRjtkQeH cZozCcBuAsLsvWg UqDeglRFInPEHjncrFdiLjRDTNGgBLrbqUwkhvSBjGiFxqFNnLQf,2023-09-26 13:32:23.224996,32,247
880,2,SuZcTdsPzDAZxUUSBHpncNlQPKQiNjSqJvPTDhffi dKH DzqbWoRBekUW DpvMbibSDceNprOUMcXRDsaHnDMGRLHThbDOfhUJl,2023-09-26 13:32:23.247006,41,64
881,1,FidbMazmEFpHdcKiZnichsjxmpfRygusKLroIBuUItAowsRVREH WDttXkvrIDYgVAyypQLZDHQGqnzdpRewWkGaPFvZ vXHqhWv,2023-09-26 13:32:23.286007,5,212
882,4,rBpEZFIcEHlaRZDIFwGvHVJbsZwKrRDNwPFRLQYVfZUDIOBgUnhhMpssjdUKjiIyW AowU jihAjNVjwoXWrfIgPheEBrIluNrlD,2023-09-26 13:32:23.325005,33,206
883,3,cbaTgLKV MMCNuDKbNXGRbBGowHxvcAMVqrFYEVepXTiXmCZoheYftVMbDdCFUapjkogmSZNwPlFzJrZeklEdIEKygMqrpLsnIEY,2023-09-26 13:32:23.365066,47,178
884,3,MWFuKPfaAFaufGilVeMQs ecbTgffZXjxqkxgShbzaeMHwqZsFzrYrvZbGeWJEoSjMeTPDypygsrFDSexmqwxoBvJmcSKwihHiWm,2023-09-26 13:32:23.405005,31,113
885,2,NRdiOleqwAeQeXLOXsbcWanYYGWDniAvfYmVCztYvnpyOFiJXEIcGYIweoZcXECOiaEJocWAHiqXeB WLOZCkqkgFzbIjqUArZJa,2023-09-26 13:32:23.446029,35,92
886,2,RWwSPncZRPakmHPVUmntAv zGJBvuSexeTBCnuWJkasfjokwjdumtUiKtNrodrPJqtJadReklooTgPV pGwQKQBWhuIdCwIbkHpQ,2023-09-26 13:32:23.486011,22,97
887,4,LLpWZltuOyOrBIfncsnOsOBpYSRWYePsInwMmObbInVuUpKcqUNyNmpQNPFrKyotWaKGFiezKwdmLJfMChqlFsyyXkFumHbRoLYn,2023-09-26 13:32:23.525006,36,167
888,5,GbBUTkKoLdSqmpI OSAiOeRYnLAFDDoHhAwAYYDJmKaExYqtBHMZkdWAIOiYYmAyQxvCoUSqEgRwXeBDSmakbFhJuatlWvNXrrFr,2023-09-26 13:32:23.566998,50,59
889,5,NTgQE vJvABywVsNRiWGtHylgsREBMqdvBWQdYuPaf jdOMomPkCafyjLAyDGuNQZNAAxKXTSfVorRTwUfXrDkKOEtFrbIwNThDd,2023-09-26 13:32:23.610015,22,237
890,1,DkzyOEQrKVjHXDvWVcYlEkunYYhuUzAvbNWwZkokcahoVZarvvGeACjjpknUbrtWIQcelhhqQIRwPMQQahhStGo IdnqnIjPNxYj,2023-09-26 13:32:23.654005,28,59
891,2,TVTMvbuskmlCtlFuXnKcb UKpyrSRusyGEmUNGKoVyUAdRXbhosNDxLKAKlvjBIefBsJlIGMOpaQeTLLlVTDxPLqvVLLkaVMaYh ,2023-09-26 13:32:23.694009,38,55
892,4,hKqLBkiKXuTsvMCvNJHVFtBLutQyQzZhgkpTmoPRIoQjSFjZOVEvRqoffUxQAzTQUmreXxTrhYVbPeRVdEJkFMoxQ UqTZvSgMqx,2023-09-26 13:32:23.733007,45,225
893,1,SellNlHOwGHmZROpLYqbjuxjHENzbWDowNqhHMrFpSxcPqEkCqvPlEfhjRNngpETVIxeYLfVcymjFqeDyvVAnSrrbgOQGqlUcvOL,2023-09-26 13:32:23.777004,50,24
894,2,uuSMgNGPVuFltuqcCAjooyYENnfcYgjWqcCYEmUgWpcslvIWuGhmPCyRzbjHLUYeaxtQZfTfxzUakT oeqmtdwbPrVDCgDTpWfbo,2023-09-26 13:32:23.824999,38,243
895,2,eIiNrfUmfUCFeUhhqmysFOgVFcVUDQlaiQwwcgPTDDDSJdQpufbaTYonbdjmpKFnHMKYZRKjALObgqzBKOcLOpQektQLqIrVzOBs,2023-09-26 13:32:23.866005,13,1
896,5,NMTMPXNlDjTYilYufv VtxzQbJDwNcpkEvsQmYopeXMdfMLMwVukyraiMSsislNeRSZXzoMSJicoDalEwrnGD b SaSjXLoZrCqB,2023-09-26 13:32:23.895997,49,174
897,1,UnaCqyojbSPXQlZtZhvFMMFSTKhe jvvSZYWVuYhxUquLj sLjbEiwgTsOdjsHKeWcRiZcEBtoIz zViirbzMHI hvZkPF ylxzE,2023-09-26 13:32:23.916997,26,113
898,3,Bb LiXtsNyfeiXcTaAgWSgh R VkMBiDSWKfXSVaeqLLxYyzVTCaClgICexRpDMmKPJOBHMGvNRZkifZjzXsfEZU PuUYPwWNfhI,2023-09-26 13:32:23.938013,3,199
899,2,YfoDiTyumWJowWxgGegX HfpmmAeGJnyBEvETFocTTcpDbOJ pSqj JmvxYqWUXlxfWWkthYgjsFkUgTkuKIAFpu rYfKKRQhGCz,2023-09-26 13:32:23.960002,34,35
900,5,Ox FuBKtrbunXXwgRFpRdUKelGrfFRIsnRwRcTxReuacfaBBkyzaBWgUCmSoNzvgBLfWcexDZqXXPQVwcZDmIkGUkFjoYTWNMCRp,2023-09-26 13:32:23.983995,50,55
901,4,uytidmCxUJydVRdGSZhHAwMpdENZgDyppxikLkwhyLZypyCSkxjqktQlTXVnLUQoRaomhtgLfyQqPQVSfnLWUdWQIHOqEFhcnRZQ,2023-09-26 13:32:24.010008,24,132
902,4,RHuoGEtMLwmAQHkZUuPtXDnJlgNQglTvSQFUwmaRJjRcdKlpwcJpOtRKUAegohUCuHkAhOTtqLFUZVskOhiuknkWsXkOkAQAeEid,2023-09-26 13:32:24.036994,45,226
903,5,fWCFXBAXlyi dvYitysqdDiJIW VWTSzYfx stNKteHcOvoUFjxiFfPEsvKLpcLzKMUABZjqsTmhguZTkyZiJkftuxtCbTaaFMNw,2023-09-26 13:32:24.056994,47,218
904,5,AWxYvLnyNIQdvMeYVKNrSZkprQMZXGuRgkfIwSQSBeeEYvhNpSasNUrTzkLjAgZwUEywStHVItRLmrLUQinlQYmHcoeirVnYJkcp,2023-09-26 13:32:24.076996,35,38
905,4,oMvrMQvYiyswTMcYLbpoMmILbsvHokxRgNNPabAfyOOYpQbLSBzriQRaXzBnldP NXNtfHTFCJ YEDXTCoutJKptiMKMafKUwspa,2023-09-26 13:32:24.110006,24,105
906,3,sdNEwIZNFIbrTYVXbAHxKkFFK bxXhhuzrTDkJVIjIPmokwYz ddQeLnojuKJeVThuXkiTacqXTSVWIo dPjeXXVqkmlwHjfkzBA,2023-09-26 13:32:24.151005,15,242
907,1,rbOIswFfqetriuRvkWjZFibcDSAXpaHzMMvBzREmuFbAwfWYf ihdnyiiJxXE rqMKQtwqtjHUUL QniQuszuAMSLXmesnbaDrZz,2023-09-26 13:32:24.181061,20,95
908,2,RwXGHmzIBVIec AGIyJoeeCLapUKJuEoytHyzduazfucABxDNWTToaxcQQwSjGzJEfCSDvgyilRMIyYZRTadCWngGIFoovKWD uS,2023-09-26 13:32:24.222003,50,198
909,1,ErrvzfdKFlHCbJehTGtmPxXGcdPXNbJZHALqCdRueSlbvecVqNqqlBzovNgwLrotREjTyOGa IAyNlWfXjvNGpXJlEMfPdjlKJJg,2023-09-26 13:32:24.264005,39,95
910,2, OiLRFcNoVBusyhMBooGFIqyejsOEhEcyJGEhFeHdRvKcSxrCoOtwHejnSiCfxLeTqrgNrg VYpLDQ DyOWVCBm TvOVzkokJkcF,2023-09-26 13:32:24.316001,31,115
911,4,cgaKgvbTSDpQIRuAWFmAaUMEykPEjLGWdcgXHgqVkTadPyrfJTC aKglnfBECQRGScKptZ togpNCQDRDyvTAOOQHMVywjlzrpva,2023-09-26 13:32:24.362998,13,185
912,4,HizZKdVLjILrsNUphpYKDFYwvLifosWxjYfVuxvIiqKbywbDnruHtZErMhrlbUWZzBGsOXDIePn pbxLwhcfiWEyriroEsSuWIui,2023-09-26 13:32:24.386996,3,122
913,2,YKgWMGpLRSNePmDqFwUnSyGJOPgoxyENvehAWJFMdLcRUjsZErdcUwkJWIjlLLoNxVxKBETDpqIyMYOCxYcswPKozWcBNpaDIpqL,2023-09-26 13:32:24.393052,31,65
914,2,IStJtJeaZhjWuQBpRHoOiTbCgwGhQpl lRgzJAbkUlcqvVIHDOwqFnIvlZNHRcWOwcJnETzDgwpObGDmLPopkmXaLeURqbOnmvJG,2023-09-26 13:32:24.426839,2,125
915,1,WyWsCOIffKqhNRxrOCETjKpNjhNXOezpFWoYa FNhHirLubjGTOLpwhJkBwdIANeFSiSl qIxjELClogMwotawhjQTjqXmKylTru,2023-09-26 13:32:24.458090,47,126
916,1,HYSAhiwZFJxYROBzwFwVYcYrOGyGmUViOhXuVmifIxlIdzBTFSsHh FZaztbsKWQCQkvmDCPYKehlJNTxYdyKROCAsXAeBtPQqKU,2023-09-26 13:32:24.489401,13,159
917,2,YoaNTNMjDHgBUPzQyZxRwcqwDQqYzVsWeFiQjyWOPOczjDXLLmaPhSxxeFEVRhlXFPOhBRpJzBKNjIeVOdrlqZiCrkQocOUsgdFZ,2023-09-26 13:32:24.527231,44,85
918,5,ykiKjgtou tuxmx  PzcxOFQfFmtQMKZxlUzsJvzWYxfrnDcsJMdyjVBlBJztxefZEsRzPYIhDHpTpoCxYygYyTGGzFsAWqrpmKA,2023-09-26 13:32:24.558419,40,155
919,2,plwHECtJ  dqyuKDyqRWnmcDBjCYtCrKQgLgPkFxCfJunfujchjEJmSieiOfeDVbKOJySYeBBFeZrAwURb egVDlVdGeNdlhxBtj,2023-09-26 13:32:24.589671,11,244
920,1,pMqSBzqlDyeSsNnUtBQkaBEThpPmeUoXCiSVlnlVIVeLpgiiYzldZcHwQpDQAKfIvNkwKmPxbffEGbGVYRnhOxeULlAOObQIuVXU,2023-09-26 13:32:24.627549,24,86
921,1,ppcaKewdYXUEZysWKXHDkpunXGTAQzqeVygyeDnPRJVDJmkwA cjDqqamYHqQyFgbqdlgbmPqmrDWPnotPaPAMQzvGlnxuPZCjNy,2023-09-26 13:32:24.658797,33,226
922,5,bgjnjnNiftuQnjMnNNhsPAXwSaiDb Osi DomydmOkOpJtqFrZlzWGL DXoPZjzvJWVRymxYrQix JSbuSqiqiopnMXHqUKRaWMO,2023-09-26 13:32:24.705671,37,68
923,3,lmGBoTgRtaRWkgbAcFbjnbvIMMAgrKhBTgmwKAxtFrzbILpXkDCkpqLIJsQKLDTIkuvSYMddzzfRSWghMkmGbkCsdbBzgglGnCPT,2023-09-26 13:32:24.727935,21,101
924,1,roGjPWX hiYrgjlnvtecouBCzKpbTxhVaDLDwUxkLwQUnhDBathEAOErRZVIjZBBQCDMQimlXOWZjNtJy RKgbdcVplqDNLKKZJc,2023-09-26 13:32:24.774743,9,176
925,4,nLkbUTxZNl PzYOZqEtKVIbduew uLbzdjSZVSbYCkwloQyKekwXmvjOyBkdWIrKGAMVQSCdbaoQSDpmlMQwwDCTTCXzKPKGsJyy,2023-09-26 13:32:24.790428,37,222
926,2,rQUOSySKlRGyDMNpIHsKGYMbeEiYMsLJUfAnxxSDWfzwSVPovokhrnnx YtwPaGppAhdVnBwFi HKfx dVLBuoYMUh LaTCjpbfB,2023-09-26 13:32:24.812557,10,202
927,2,OeGLGJFDdjtUuwaBjN j wIZM SEmVbewzKcVAlPwXuIGwdXLZQlDvyjeMHsUrkuJaAiNUZIgomHoWPWVZAaA UVAXoiSIMXJluQ,2023-09-26 13:32:24.859517,1,240
928,3,UerqaoNtTjPDxemizVMaSbABpBPPApWKxPnAgyYmvqwXcSXamKhkrSoDbYlbLVlUaSnqueLkUrYZkxQHxu PYDugRgbAjFzhwpAY,2023-09-26 13:32:24.875076,50,216
929,2,zZhzBvgqNzWiUYrQcxYRcAWztxJnThCaxUOizddjcwRoHneqOKqJVEDITSaUiSbscxyOhgvuRCfOmGRDWltyrFpnDSMyGjHOOgWV,2023-09-26 13:32:24.906337,2,56
930,4,FVNXFWQTLPXRdFpknFlzkvBHfIzWEFIFZxvaNEeuTsORHtNuInBnMlXrSJTGQcKpRzjvLBANVwlnSQFwlFhrazbGkfNNThGjYmLY,2023-09-26 13:32:24.928536,47,188
931,2,G zdvouUisCKzGwcJgPRbOzQOBHNMKNHqeaLFz UVIPDFLdSzTfpxGDnatKLLltssCABzsNypmuFVZRYHTBoWejoFrRWVCfgoffS,2023-09-26 13:32:24.944193,38,92
932,1,TiqTJakIQ W olSVQqfQmwowtYggKhkRytkcGtcUUYNDCkNnxOYqrGqKicDkRWpGqtiJlntFFChtXAECEAJXXzOm BvqRSBujlEw,2023-09-26 13:32:24.959782,5,55
933,1,yvwXvBmSWTCGAaIECumvyiVaxwuiuNJYvslBPQM TOcGvXvzkWmsLxANIhnTnTgBTvgOdEoGZSXfhFejwMIklLfgPaOOvAbaKTrv,2023-09-26 13:32:24.993706,15,120
934,4,HiDtDbGqPULs MooHOyTtbwtsdifEEuZK QIoDvrmBkRaHVtoerCrlxWbIDQaLPNMxsAYdhwVikPLKjIfXSovACKjRseVfRwtuHn,2023-09-26 13:32:25.012211,7,26
935,2,kTJqysLqqMTIdajoSiMImCFEhrfhDZblCZenBZdYIRlgZ TfKrVgQ NTiYmvxxrSJnWCHBHcrWVGztnCyNIeeNjcj EtCTgPXHgv,2023-09-26 13:32:25.029473,44,165
936,1,rdfpuBQePtdOF mZpsMEFkNXpmwagNCTJzVMrXCzBgqgEEnNPElOLT xSUJaShAFsRotDvAdfmmzPLYRkozMkbBanPGIqpqsdpqV,2023-09-26 13:32:25.060643,15,169
937,4,eoLjPOWzftyqKXpiMMFiZDrgDBqkWMVDQnbPRxKGedyJXVmQPqywucXCKxXfvbGLpiStbcLvWUsYFRYcgF EhhoWnXSNcEasgMui,2023-09-26 13:32:25.091888,5,166
938,1,MpafupYyunwrP N npeVZfKcPQSGDffqhYKLKIChtYLUOtlUWgZEqdTEpZyhMwgmgdUNUHvnWHLMVIeuAarGEAJPmvMffeAVleNW,2023-09-26 13:32:25.113197,15,160
939,1,rrvj VWDzRwcteZBLBNcfKsfcpwvGgLFhALVOaMxjrcDpAsaRoYsDUIzKLoYQjnSaJMuZxWcsREvqeiwcusyTrxhEHcmDSsTdSaB,2023-09-26 13:32:25.144506,3,211
940,2,JyUzqtdpFRUMFEnWPutHm DJheiFFoRnskYEBvFnlIQp WisKJQTPOXVXtQkwhzHVjvXPaXZVFPzCIfZWfzBcaqedgvpawOqoXLw,2023-09-26 13:32:25.160328,44,100
941,2,AKHTZKCZYpuqeIWkfyHPYqTEKEjSyEDomrXSMiRswHsIOk cylyiIDvVuxkAF slRBHhmqUUVGmCfQpGaseBThOFbdxJdAUUuCzp,2023-09-26 13:32:25.175754,22,190
942,2,QNJMPCsPZjzphWZFDreCqnWDGDalYlKXutrPtceGZlQtiHPuoI tXrydHaMCTuAGqWUOkbK xZLmYPGujRe XCpBigyMZdzGvrDK,2023-09-26 13:32:25.213570,16,172
943,1,JrMsHPwKrQVGkdAAczst jGHAVhScSioUoUNLTWlZoRlrengwQouiEwxDurTpklguIAEwzmCxLLaEtuFiqTQADVtFMylkVpFbMNU,2023-09-26 13:32:25.244855,34,9
944,5,JSqfvLLNukmboRdDwJqST CqonnGClomMnZzPtkyyaWLguowTsAOGJ tWfDOAbrrmZTqjPjtyjMOMzhoqBaj ZeJPXUOle CqaqW,2023-09-26 13:32:25.260517,41,4
945,2,Nii DAzHrErHAYDcxsqkWzEGUAfuUVbYcSwLzqvNGeUAwBzNzVNOQBKFtYIqFVDeyRssUht GzTTLOdfNyrmOcuTJdfxfMafLDzH,2023-09-26 13:32:25.291757,44,114
946,5,FdDjPkrQiQORjVYwfrG MuyWQJIkeTCJCppcAnvPPkOhIVKFTkEuZRDtLbjPgYP vOXAzyksHuiZqXtnHjdgUyBaFyCOruCrayMT,2023-09-26 13:32:25.307378,16,139
947,4,uqOcwAnzJGSzrcAlIvrShWyjxcU svbzgLvJvTFZkSRFWsvkPU puIwbpPLhkBCbfQKYKq qinWNyfDihroqokkMGWXrjL MieiJ,2023-09-26 13:32:25.329715,39,58
948,2,oYxvVuIZBi ysDbwKPxtkqhUrHIvyXjofTUXlvRZhSEyoMWwrTK GjyrjHmyPfdrYmzQEksFCqALadDmOMdhbXOuu xPYACrzxSn,2023-09-26 13:32:25.360858,30,181
949,1,laGlpkdlnZVj xPMFvFTfsFsixTiCZqoBYmyyWgbqmTtygq QVpaIqslt mqorsN ODBgnqIuyJnvKSLhnKVIkALekKRVteJlhjJ,2023-09-26 13:32:25.392060,18,221
950,4,GjEkSpvKMbfhXLNictLJsGNGsEDkuGZgmSUfrOzmiJUpJVAdHQHsttGCFkyRSAeGDoieZdLFUtePIbdTwsvtYZzYqqKaYbu fwZa,2023-09-26 13:32:25.414190,32,23
951,4,GdZOBVjNEIplpLRRGWwwrMWZcNJXRcZwewUFOdLytyxYhTVwjEvTCzcozSWdrXvuNkKONKqTJVZifXASNebUNjZzwQEflXc lzKg,2023-09-26 13:32:25.445533,3,161
952,5,csrwMvjcBxsjOgNsQmRyhFrcFdpUfNyTNhHdMYssbhEwpqZDQRYoHQHiKVhPRRowIOOKMpnUtkFONOiiELNlzZivMEqnMnWuiFor,2023-09-26 13:32:25.476723,28,102
953,1,hjshaRIkFY wLNoHVplbqJFKksfzcZeEGGituSZNPzbeOuTk WTKkRCkHMiCvdnxPiLNTyCEWTrcjcoibpYrLiFXDLnsRBUNyjHO,2023-09-26 13:32:25.508011,47,220
954,5,BKGPXdCLseGrYuCiRBrhuCVoxNF gidMSpDxGeJPeQlGrDzIsEgKXxkl rBkrAGwUjwMBcoRS WtfwbELYHypSBMno hxD cQptL,2023-09-26 13:32:25.530279,3,141
955,1,qKEywMQPUKcFy Zz YTIRlXzJvCvLfedHiiAOlgfOsQvhikKfnxyWRCfUtLEIvawi  BJnWeQErClGiXQgSohGgFYxCHmKeZfEVU,2023-09-26 13:32:25.545919,38,36
956,4,bXeyvnEhzbaNUFMGDYGqzsFnGIbXCKT stAHxCFwalGRBRnUrifYVhHnFttlYEcVlFLuEQWGuNbanbYKiZ NvhWFBjqCvQbwsPZK,2023-09-26 13:32:25.577089,26,107
957,2,ZgaSgmJweJTytXnWpbeyic LXuLrpboWQBgVJjAoBDsCdCpGCEcGTnToaaaG xjXrnQETCgmDFKkPICCEwMlCWHlSvOTlcUqxnhV,2023-09-26 13:32:25.608306,43,230
